source_id	source_name	target_id	target_name	proximity
DOID:8567	Hodgkin's lymphoma	DOID:4007	bladder carcinoma	0.001483
DOID:8567	Hodgkin's lymphoma	DOID:10941	intracranial aneurysm	0.001402
DOID:8567	Hodgkin's lymphoma	DOID:9970	obesity	0.001345
DOID:8567	Hodgkin's lymphoma	DOID:3312	bipolar disorder	0.001218
DOID:8567	Hodgkin's lymphoma	DOID:14330	Parkinson's disease	0.001193
DOID:8567	Hodgkin's lymphoma	DOID:0050156	idiopathic pulmonary fibrosis	0.001185
DOID:8567	Hodgkin's lymphoma	DOID:12365	malaria	0.001079
DOID:8567	Hodgkin's lymphoma	DOID:1686	glaucoma	0.001033
DOID:8567	Hodgkin's lymphoma	DOID:1595	endogenous depression	0.000994
DOID:8567	Hodgkin's lymphoma	DOID:7693	abdominal aortic aneurysm	0.000979
DOID:8567	Hodgkin's lymphoma	DOID:4450	renal cell carcinoma	0.000976
DOID:8567	Hodgkin's lymphoma	DOID:1094	attention deficit hyperactivity disorder	0.000971
DOID:8567	Hodgkin's lymphoma	DOID:4905	pancreatic carcinoma	0.000900
DOID:8567	Hodgkin's lymphoma	DOID:1067	open-angle glaucoma	0.000898
DOID:8567	Hodgkin's lymphoma	DOID:9538	multiple myeloma	0.000830
DOID:8567	Hodgkin's lymphoma	DOID:0050425	restless legs syndrome	0.000731
DOID:8567	Hodgkin's lymphoma	DOID:1826	epilepsy syndrome	0.000614
DOID:8567	Hodgkin's lymphoma	DOID:5408	Paget's disease of bone	0.000506
DOID:8567	Hodgkin's lymphoma	DOID:6364	migraine	0.000490
DOID:8567	Hodgkin's lymphoma	DOID:1936	atherosclerosis	0.000467
DOID:8567	Hodgkin's lymphoma	DOID:8398	osteoarthritis	0.000464
DOID:8567	Hodgkin's lymphoma	DOID:10652	Alzheimer's disease	0.000439
DOID:8567	Hodgkin's lymphoma	DOID:585	nephrolithiasis	0.000398
DOID:8567	Hodgkin's lymphoma	DOID:10763	hypertension	0.000370
DOID:8567	Hodgkin's lymphoma	DOID:2468	psychotic disorder	0.000174
DOID:8567	Hodgkin's lymphoma	DOID:9835	refractive error	0.000094
DOID:8567	Hodgkin's lymphoma	DOID:14227	azoospermia	0.000084
DOID:8567	Hodgkin's lymphoma	DOID:11476	osteoporosis	0.000084
DOID:2986	IgA glomerulonephritis	DOID:3905	lung carcinoma	0.133656
DOID:2986	IgA glomerulonephritis	DOID:2841	asthma	0.091807
DOID:2986	IgA glomerulonephritis	DOID:4481	allergic rhinitis	0.083027
DOID:2986	IgA glomerulonephritis	DOID:9744	type 1 diabetes mellitus	0.056348
DOID:2986	IgA glomerulonephritis	DOID:1040	chronic lymphocytic leukemia	0.033958
DOID:2986	IgA glomerulonephritis	DOID:3910	lung adenocarcinoma	0.033090
DOID:2986	IgA glomerulonephritis	DOID:1749	squamous cell carcinoma	0.031571
DOID:2986	IgA glomerulonephritis	DOID:9074	systemic lupus erythematosus	0.030950
DOID:2986	IgA glomerulonephritis	DOID:8778	Crohn's disease	0.029139
DOID:2986	IgA glomerulonephritis	DOID:2377	multiple sclerosis	0.026440
DOID:2986	IgA glomerulonephritis	DOID:5517	stomach carcinoma	0.024910
DOID:2986	IgA glomerulonephritis	DOID:8577	ulcerative colitis	0.023695
DOID:2986	IgA glomerulonephritis	DOID:7148	rheumatoid arthritis	0.022532
DOID:2986	IgA glomerulonephritis	DOID:12236	primary biliary cirrhosis	0.020448
DOID:2986	IgA glomerulonephritis	DOID:10608	celiac disease	0.018097
DOID:2986	IgA glomerulonephritis	DOID:13922	eosinophilic esophagitis	0.016210
DOID:2986	IgA glomerulonephritis	DOID:3620	central nervous system cancer	0.015916
DOID:2986	IgA glomerulonephritis	DOID:418	systemic scleroderma	0.015148
DOID:2986	IgA glomerulonephritis	DOID:0050156	idiopathic pulmonary fibrosis	0.014724
DOID:2986	IgA glomerulonephritis	DOID:3310	atopic dermatitis	0.014572
DOID:2986	IgA glomerulonephritis	DOID:12306	vitiligo	0.014485
DOID:2986	IgA glomerulonephritis	DOID:1107	esophageal carcinoma	0.014425
DOID:2986	IgA glomerulonephritis	DOID:8893	psoriasis	0.012861
DOID:2986	IgA glomerulonephritis	DOID:986	alopecia areata	0.012386
DOID:2986	IgA glomerulonephritis	DOID:4007	bladder carcinoma	0.010891
DOID:2986	IgA glomerulonephritis	DOID:5419	schizophrenia	0.010459
DOID:2986	IgA glomerulonephritis	DOID:1909	melanoma	0.010393
DOID:2986	IgA glomerulonephritis	DOID:2513	basal cell carcinoma	0.009881
DOID:2986	IgA glomerulonephritis	DOID:6713	cerebrovascular disease	0.008950
DOID:2986	IgA glomerulonephritis	DOID:3083	chronic obstructive pulmonary disease	0.008552
DOID:2986	IgA glomerulonephritis	DOID:3393	coronary artery disease	0.007800
DOID:2986	IgA glomerulonephritis	DOID:12361	Graves' disease	0.007358
DOID:2986	IgA glomerulonephritis	DOID:7147	ankylosing spondylitis	0.007054
DOID:2986	IgA glomerulonephritis	DOID:11612	polycystic ovary syndrome	0.006804
DOID:2986	IgA glomerulonephritis	DOID:11829	degenerative myopia	0.006356
DOID:2986	IgA glomerulonephritis	DOID:14268	sclerosing cholangitis	0.006223
DOID:2986	IgA glomerulonephritis	DOID:13378	Kawasaki disease	0.005801
DOID:2986	IgA glomerulonephritis	DOID:13241	Behcet's disease	0.005761
DOID:2986	IgA glomerulonephritis	DOID:10286	prostate carcinoma	0.005691
DOID:2986	IgA glomerulonephritis	DOID:8567	Hodgkin's lymphoma	0.005308
DOID:2986	IgA glomerulonephritis	DOID:9352	type 2 diabetes mellitus	0.005262
DOID:2986	IgA glomerulonephritis	DOID:9538	multiple myeloma	0.005200
DOID:2986	IgA glomerulonephritis	DOID:5844	myocardial infarction	0.005191
DOID:2986	IgA glomerulonephritis	DOID:1459	hypothyroidism	0.004936
DOID:2986	IgA glomerulonephritis	DOID:784	chronic kidney failure	0.004154
DOID:2986	IgA glomerulonephritis	DOID:3459	breast carcinoma	0.003919
DOID:2986	IgA glomerulonephritis	DOID:9008	psoriatic arthritis	0.003526
DOID:2986	IgA glomerulonephritis	DOID:10941	intracranial aneurysm	0.003445
DOID:2986	IgA glomerulonephritis	DOID:1024	leprosy	0.003217
DOID:2986	IgA glomerulonephritis	DOID:1686	glaucoma	0.003087
DOID:2986	IgA glomerulonephritis	DOID:3312	bipolar disorder	0.002986
DOID:2986	IgA glomerulonephritis	DOID:1595	endogenous depression	0.002968
DOID:2986	IgA glomerulonephritis	DOID:7693	abdominal aortic aneurysm	0.002936
DOID:2986	IgA glomerulonephritis	DOID:1094	attention deficit hyperactivity disorder	0.002907
DOID:2986	IgA glomerulonephritis	DOID:8986	narcolepsy	0.002760
DOID:2986	IgA glomerulonephritis	DOID:1067	open-angle glaucoma	0.002579
DOID:2986	IgA glomerulonephritis	DOID:10871	age related macular degeneration	0.002186
DOID:2986	IgA glomerulonephritis	DOID:14221	metabolic syndrome X	0.001884
DOID:2986	IgA glomerulonephritis	DOID:12365	malaria	0.001835
DOID:2986	IgA glomerulonephritis	DOID:3963	thyroid carcinoma	0.001715
DOID:2986	IgA glomerulonephritis	DOID:5408	Paget's disease of bone	0.001582
DOID:2986	IgA glomerulonephritis	DOID:9296	cleft lip	0.001582
DOID:2986	IgA glomerulonephritis	DOID:4905	pancreatic carcinoma	0.001547
DOID:2986	IgA glomerulonephritis	DOID:4001	ovarian carcinoma	0.001456
DOID:2986	IgA glomerulonephritis	DOID:5082	liver cirrhosis	0.001446
DOID:2986	IgA glomerulonephritis	DOID:332	amyotrophic lateral sclerosis	0.001338
DOID:2986	IgA glomerulonephritis	DOID:14330	Parkinson's disease	0.001284
DOID:2986	IgA glomerulonephritis	DOID:6364	migraine	0.001267
DOID:2986	IgA glomerulonephritis	DOID:10652	Alzheimer's disease	0.001168
DOID:2986	IgA glomerulonephritis	DOID:8398	osteoarthritis	0.001110
DOID:2986	IgA glomerulonephritis	DOID:1936	atherosclerosis	0.000990
DOID:2986	IgA glomerulonephritis	DOID:9970	obesity	0.000855
DOID:2986	IgA glomerulonephritis	DOID:10763	hypertension	0.000692
DOID:2986	IgA glomerulonephritis	DOID:585	nephrolithiasis	0.000673
DOID:2986	IgA glomerulonephritis	DOID:1826	epilepsy syndrome	0.000566
DOID:2986	IgA glomerulonephritis	DOID:4450	renal cell carcinoma	0.000496
DOID:2986	IgA glomerulonephritis	DOID:2468	psychotic disorder	0.000489
DOID:2986	IgA glomerulonephritis	DOID:14227	azoospermia	0.000334
DOID:2986	IgA glomerulonephritis	DOID:11476	osteoporosis	0.000334
DOID:2986	IgA glomerulonephritis	DOID:9835	refractive error	0.000270
DOID:2986	IgA glomerulonephritis	DOID:0050425	restless legs syndrome	0.000153
DOID:13378	Kawasaki disease	DOID:3083	chronic obstructive pulmonary disease	0.186178
DOID:13378	Kawasaki disease	DOID:418	systemic scleroderma	0.142462
DOID:13378	Kawasaki disease	DOID:9074	systemic lupus erythematosus	0.094574
DOID:13378	Kawasaki disease	DOID:7148	rheumatoid arthritis	0.062562
DOID:13378	Kawasaki disease	DOID:8577	ulcerative colitis	0.044853
DOID:13378	Kawasaki disease	DOID:2377	multiple sclerosis	0.044333
DOID:13378	Kawasaki disease	DOID:5408	Paget's disease of bone	0.037000
DOID:13378	Kawasaki disease	DOID:12236	primary biliary cirrhosis	0.026945
DOID:13378	Kawasaki disease	DOID:8778	Crohn's disease	0.020786
DOID:13378	Kawasaki disease	DOID:3905	lung carcinoma	0.018062
DOID:13378	Kawasaki disease	DOID:10608	celiac disease	0.016905
DOID:13378	Kawasaki disease	DOID:3910	lung adenocarcinoma	0.016873
DOID:13378	Kawasaki disease	DOID:8893	psoriasis	0.016334
DOID:13378	Kawasaki disease	DOID:2841	asthma	0.015254
DOID:13378	Kawasaki disease	DOID:9744	type 1 diabetes mellitus	0.015062
DOID:13378	Kawasaki disease	DOID:1040	chronic lymphocytic leukemia	0.014258
DOID:13378	Kawasaki disease	DOID:4481	allergic rhinitis	0.012577
DOID:13378	Kawasaki disease	DOID:6713	cerebrovascular disease	0.012392
DOID:13378	Kawasaki disease	DOID:12306	vitiligo	0.010836
DOID:13378	Kawasaki disease	DOID:3393	coronary artery disease	0.010717
DOID:13378	Kawasaki disease	DOID:7147	ankylosing spondylitis	0.008325
DOID:13378	Kawasaki disease	DOID:8567	Hodgkin's lymphoma	0.007642
DOID:13378	Kawasaki disease	DOID:2986	IgA glomerulonephritis	0.007307
DOID:13378	Kawasaki disease	DOID:9352	type 2 diabetes mellitus	0.007239
DOID:13378	Kawasaki disease	DOID:1749	squamous cell carcinoma	0.006831
DOID:13378	Kawasaki disease	DOID:986	alopecia areata	0.006767
DOID:13378	Kawasaki disease	DOID:3620	central nervous system cancer	0.006529
DOID:13378	Kawasaki disease	DOID:5844	myocardial infarction	0.006010
DOID:13378	Kawasaki disease	DOID:14268	sclerosing cholangitis	0.005998
DOID:13378	Kawasaki disease	DOID:5419	schizophrenia	0.005814
DOID:13378	Kawasaki disease	DOID:13241	Behcet's disease	0.005671
DOID:13378	Kawasaki disease	DOID:3310	atopic dermatitis	0.005626
DOID:13378	Kawasaki disease	DOID:9008	psoriatic arthritis	0.005425
DOID:13378	Kawasaki disease	DOID:12361	Graves' disease	0.004890
DOID:13378	Kawasaki disease	DOID:1909	melanoma	0.004259
DOID:13378	Kawasaki disease	DOID:5517	stomach carcinoma	0.004051
DOID:13378	Kawasaki disease	DOID:4007	bladder carcinoma	0.004024
DOID:13378	Kawasaki disease	DOID:0050156	idiopathic pulmonary fibrosis	0.003992
DOID:13378	Kawasaki disease	DOID:1107	esophageal carcinoma	0.003920
DOID:13378	Kawasaki disease	DOID:1459	hypothyroidism	0.003844
DOID:13378	Kawasaki disease	DOID:2513	basal cell carcinoma	0.003602
DOID:13378	Kawasaki disease	DOID:1024	leprosy	0.003167
DOID:13378	Kawasaki disease	DOID:10871	age related macular degeneration	0.003109
DOID:13378	Kawasaki disease	DOID:11612	polycystic ovary syndrome	0.002978
DOID:13378	Kawasaki disease	DOID:10941	intracranial aneurysm	0.002944
DOID:13378	Kawasaki disease	DOID:10286	prostate carcinoma	0.002627
DOID:13378	Kawasaki disease	DOID:784	chronic kidney failure	0.002596
DOID:13378	Kawasaki disease	DOID:3459	breast carcinoma	0.002500
DOID:13378	Kawasaki disease	DOID:13922	eosinophilic esophagitis	0.002498
DOID:13378	Kawasaki disease	DOID:5082	liver cirrhosis	0.002438
DOID:13378	Kawasaki disease	DOID:3312	bipolar disorder	0.002283
DOID:13378	Kawasaki disease	DOID:332	amyotrophic lateral sclerosis	0.002256
DOID:13378	Kawasaki disease	DOID:1595	endogenous depression	0.002108
DOID:13378	Kawasaki disease	DOID:9538	multiple myeloma	0.002092
DOID:13378	Kawasaki disease	DOID:14221	metabolic syndrome X	0.002083
DOID:13378	Kawasaki disease	DOID:1094	attention deficit hyperactivity disorder	0.002064
DOID:13378	Kawasaki disease	DOID:1686	glaucoma	0.002054
DOID:13378	Kawasaki disease	DOID:7693	abdominal aortic aneurysm	0.002013
DOID:13378	Kawasaki disease	DOID:12365	malaria	0.001899
DOID:13378	Kawasaki disease	DOID:11829	degenerative myopia	0.001877
DOID:13378	Kawasaki disease	DOID:4001	ovarian carcinoma	0.001784
DOID:13378	Kawasaki disease	DOID:1067	open-angle glaucoma	0.001741
DOID:13378	Kawasaki disease	DOID:4905	pancreatic carcinoma	0.001618
DOID:13378	Kawasaki disease	DOID:6364	migraine	0.001386
DOID:13378	Kawasaki disease	DOID:3963	thyroid carcinoma	0.001318
DOID:13378	Kawasaki disease	DOID:8986	narcolepsy	0.001245
DOID:13378	Kawasaki disease	DOID:9296	cleft lip	0.001113
DOID:13378	Kawasaki disease	DOID:9970	obesity	0.001054
DOID:13378	Kawasaki disease	DOID:8398	osteoarthritis	0.001014
DOID:13378	Kawasaki disease	DOID:1936	atherosclerosis	0.000984
DOID:13378	Kawasaki disease	DOID:14330	Parkinson's disease	0.000927
DOID:13378	Kawasaki disease	DOID:10763	hypertension	0.000680
DOID:13378	Kawasaki disease	DOID:10652	Alzheimer's disease	0.000559
DOID:13378	Kawasaki disease	DOID:1826	epilepsy syndrome	0.000520
DOID:13378	Kawasaki disease	DOID:585	nephrolithiasis	0.000449
DOID:13378	Kawasaki disease	DOID:2468	psychotic disorder	0.000355
DOID:13378	Kawasaki disease	DOID:4450	renal cell carcinoma	0.000291
DOID:13378	Kawasaki disease	DOID:14227	azoospermia	0.000185
DOID:13378	Kawasaki disease	DOID:11476	osteoporosis	0.000185
DOID:13378	Kawasaki disease	DOID:9835	refractive error	0.000182
DOID:13378	Kawasaki disease	DOID:0050425	restless legs syndrome	0.000098
DOID:5408	Paget's disease of bone	DOID:3083	chronic obstructive pulmonary disease	0.547469
DOID:5408	Paget's disease of bone	DOID:13378	Kawasaki disease	0.087308
DOID:5408	Paget's disease of bone	DOID:3910	lung adenocarcinoma	0.043777
DOID:5408	Paget's disease of bone	DOID:3905	lung carcinoma	0.037990
DOID:5408	Paget's disease of bone	DOID:6713	cerebrovascular disease	0.028545
DOID:5408	Paget's disease of bone	DOID:3393	coronary artery disease	0.020634
DOID:5408	Paget's disease of bone	DOID:7148	rheumatoid arthritis	0.014399
DOID:5408	Paget's disease of bone	DOID:418	systemic scleroderma	0.012244
DOID:5408	Paget's disease of bone	DOID:3620	central nervous system cancer	0.011973
DOID:5408	Paget's disease of bone	DOID:1749	squamous cell carcinoma	0.011593
DOID:5408	Paget's disease of bone	DOID:9074	systemic lupus erythematosus	0.009340
DOID:5408	Paget's disease of bone	DOID:0050156	idiopathic pulmonary fibrosis	0.009142
DOID:5408	Paget's disease of bone	DOID:5844	myocardial infarction	0.009106
DOID:5408	Paget's disease of bone	DOID:5419	schizophrenia	0.008389
DOID:5408	Paget's disease of bone	DOID:5517	stomach carcinoma	0.007503
DOID:5408	Paget's disease of bone	DOID:2513	basal cell carcinoma	0.006424
DOID:5408	Paget's disease of bone	DOID:1909	melanoma	0.005383
DOID:5408	Paget's disease of bone	DOID:4007	bladder carcinoma	0.005327
DOID:5408	Paget's disease of bone	DOID:8577	ulcerative colitis	0.005164
DOID:5408	Paget's disease of bone	DOID:2377	multiple sclerosis	0.005148
DOID:5408	Paget's disease of bone	DOID:1107	esophageal carcinoma	0.005086
DOID:5408	Paget's disease of bone	DOID:2986	IgA glomerulonephritis	0.005027
DOID:5408	Paget's disease of bone	DOID:9744	type 1 diabetes mellitus	0.004555
DOID:5408	Paget's disease of bone	DOID:2841	asthma	0.004105
DOID:5408	Paget's disease of bone	DOID:8778	Crohn's disease	0.003929
DOID:5408	Paget's disease of bone	DOID:10941	intracranial aneurysm	0.003832
DOID:5408	Paget's disease of bone	DOID:12236	primary biliary cirrhosis	0.003745
DOID:5408	Paget's disease of bone	DOID:7693	abdominal aortic aneurysm	0.003648
DOID:5408	Paget's disease of bone	DOID:1686	glaucoma	0.003645
DOID:5408	Paget's disease of bone	DOID:10608	celiac disease	0.003607
DOID:5408	Paget's disease of bone	DOID:12306	vitiligo	0.003492
DOID:5408	Paget's disease of bone	DOID:4481	allergic rhinitis	0.003407
DOID:5408	Paget's disease of bone	DOID:1067	open-angle glaucoma	0.003140
DOID:5408	Paget's disease of bone	DOID:1040	chronic lymphocytic leukemia	0.003071
DOID:5408	Paget's disease of bone	DOID:12365	malaria	0.003025
DOID:5408	Paget's disease of bone	DOID:1595	endogenous depression	0.002894
DOID:5408	Paget's disease of bone	DOID:1094	attention deficit hyperactivity disorder	0.002840
DOID:5408	Paget's disease of bone	DOID:12361	Graves' disease	0.002795
DOID:5408	Paget's disease of bone	DOID:3312	bipolar disorder	0.002708
DOID:5408	Paget's disease of bone	DOID:6364	migraine	0.002695
DOID:5408	Paget's disease of bone	DOID:4905	pancreatic carcinoma	0.002612
DOID:5408	Paget's disease of bone	DOID:8893	psoriasis	0.002438
DOID:5408	Paget's disease of bone	DOID:1459	hypothyroidism	0.002290
DOID:5408	Paget's disease of bone	DOID:9538	multiple myeloma	0.002250
DOID:5408	Paget's disease of bone	DOID:10286	prostate carcinoma	0.002083
DOID:5408	Paget's disease of bone	DOID:9352	type 2 diabetes mellitus	0.001871
DOID:5408	Paget's disease of bone	DOID:14221	metabolic syndrome X	0.001859
DOID:5408	Paget's disease of bone	DOID:3459	breast carcinoma	0.001801
DOID:5408	Paget's disease of bone	DOID:11829	degenerative myopia	0.001765
DOID:5408	Paget's disease of bone	DOID:784	chronic kidney failure	0.001703
DOID:5408	Paget's disease of bone	DOID:986	alopecia areata	0.001700
DOID:5408	Paget's disease of bone	DOID:8398	osteoarthritis	0.001473
DOID:5408	Paget's disease of bone	DOID:1936	atherosclerosis	0.001407
DOID:5408	Paget's disease of bone	DOID:8567	Hodgkin's lymphoma	0.001329
DOID:5408	Paget's disease of bone	DOID:7147	ankylosing spondylitis	0.001271
DOID:5408	Paget's disease of bone	DOID:3310	atopic dermatitis	0.001063
DOID:5408	Paget's disease of bone	DOID:10763	hypertension	0.001022
DOID:5408	Paget's disease of bone	DOID:10871	age related macular degeneration	0.001006
DOID:5408	Paget's disease of bone	DOID:14268	sclerosing cholangitis	0.000990
DOID:5408	Paget's disease of bone	DOID:13241	Behcet's disease	0.000929
DOID:5408	Paget's disease of bone	DOID:9008	psoriatic arthritis	0.000864
DOID:5408	Paget's disease of bone	DOID:3963	thyroid carcinoma	0.000795
DOID:5408	Paget's disease of bone	DOID:11612	polycystic ovary syndrome	0.000760
DOID:5408	Paget's disease of bone	DOID:13922	eosinophilic esophagitis	0.000675
DOID:5408	Paget's disease of bone	DOID:10652	Alzheimer's disease	0.000608
DOID:5408	Paget's disease of bone	DOID:4001	ovarian carcinoma	0.000569
DOID:5408	Paget's disease of bone	DOID:1024	leprosy	0.000492
DOID:5408	Paget's disease of bone	DOID:2468	psychotic disorder	0.000467
DOID:5408	Paget's disease of bone	DOID:9970	obesity	0.000389
DOID:5408	Paget's disease of bone	DOID:585	nephrolithiasis	0.000376
DOID:5408	Paget's disease of bone	DOID:14330	Parkinson's disease	0.000367
DOID:5408	Paget's disease of bone	DOID:4450	renal cell carcinoma	0.000333
DOID:5408	Paget's disease of bone	DOID:9835	refractive error	0.000328
DOID:5408	Paget's disease of bone	DOID:1826	epilepsy syndrome	0.000327
DOID:5408	Paget's disease of bone	DOID:9296	cleft lip	0.000311
DOID:5408	Paget's disease of bone	DOID:5082	liver cirrhosis	0.000280
DOID:5408	Paget's disease of bone	DOID:14227	azoospermia	0.000267
DOID:5408	Paget's disease of bone	DOID:11476	osteoporosis	0.000267
DOID:5408	Paget's disease of bone	DOID:332	amyotrophic lateral sclerosis	0.000259
DOID:5408	Paget's disease of bone	DOID:8986	narcolepsy	0.000235
DOID:5408	Paget's disease of bone	DOID:0050425	restless legs syndrome	0.000070
DOID:14330	Parkinson's disease	DOID:4001	ovarian carcinoma	0.276943
DOID:14330	Parkinson's disease	DOID:784	chronic kidney failure	0.140618
DOID:14330	Parkinson's disease	DOID:10286	prostate carcinoma	0.089369
DOID:14330	Parkinson's disease	DOID:1826	epilepsy syndrome	0.061810
DOID:14330	Parkinson's disease	DOID:8778	Crohn's disease	0.047238
DOID:14330	Parkinson's disease	DOID:9970	obesity	0.038331
DOID:14330	Parkinson's disease	DOID:3459	breast carcinoma	0.023349
DOID:14330	Parkinson's disease	DOID:9352	type 2 diabetes mellitus	0.016908
DOID:14330	Parkinson's disease	DOID:585	nephrolithiasis	0.016604
DOID:14330	Parkinson's disease	DOID:9744	type 1 diabetes mellitus	0.013986
DOID:14330	Parkinson's disease	DOID:10763	hypertension	0.012980
DOID:14330	Parkinson's disease	DOID:10871	age related macular degeneration	0.012272
